Date,Close,High,Low,Open,Volume,MA_7,MA_30,EMA_14,Lag_1,Lag_3
2021-06-14,1864.0,1866.5999755859373,1846.5,1866.199951171875,41,1886.7999965122767,1863.4033365885416,1882.0940441650373,1877.4000244140625,1893.199951171875
2021-06-15,1854.5,1867.199951171875,1854.4000244140625,1866.4000244140625,78,1881.7571323939733,1865.5066691080729,1878.4148382763658,1864.0,1894.199951171875
2021-06-16,1859.5,1860.0999755859373,1809.199951171875,1859.4000244140625,117,1876.4285539899554,1868.2966674804688,1875.892859839517,1854.5,1877.4000244140625
2021-06-17,1773.800048828125,1823.300048828125,1769.5999755859375,1811.800048828125,1135,1859.5142822265625,1867.9533365885416,1862.2804850379982,1859.5,1864.0
2021-06-18,1767.9000244140625,1792.4000244140625,1767.9000244140625,1775.699951171875,354,1841.614292689732,1866.3666707356772,1849.6964236214735,1773.800048828125,1854.5
2021-06-21,1781.800048828125,1785.199951171875,1766.800048828125,1768.800048828125,38,1825.557163783482,1864.72333984375,1840.6435736490273,1767.9000244140625,1859.5
2021-06-22,1776.300048828125,1786.9000244140625,1775.9000244140625,1783.4000244140625,101,1811.1143101283483,1862.6833414713542,1832.0644370062405,1781.800048828125,1773.800048828125
2021-06-23,1782.300048828125,1793.199951171875,1780.5999755859375,1780.699951171875,136,1799.4428885323662,1860.8966756184896,1825.4291852491585,1776.300048828125,1767.9000244140625
2021-06-24,1775.5999755859375,1786.4000244140625,1775.5999755859375,1778.9000244140625,78,1788.1714564732142,1859.330008951823,1818.7852906273956,1782.300048828125,1781.800048828125
2021-06-25,1776.5999755859375,1788.0,1775.199951171875,1777.699951171875,35,1776.3285958426338,1857.7566731770833,1813.1605819552012,1775.5999755859375,1776.300048828125
2021-06-28,1779.5999755859375,1779.5999755859375,1779.5999755859375,1779.5999755859375,888,1777.1571568080358,1855.813338216146,1808.6858344392995,1776.5999755859375,1782.300048828125
2021-06-29,1762.800048828125,1777.0999755859375,1752.0999755859375,1776.800048828125,419,1776.4285888671875,1852.32333984375,1802.567729691143,1779.5999755859375,1775.5999755859375
2021-06-30,1770.800048828125,1770.800048828125,1759.199951171875,1761.0999755859375,51,1774.8571602957588,1849.0900065104167,1798.3320389094074,1762.800048828125,1776.5999755859375
2021-07-01,1775.9000244140625,1781.199951171875,1768.800048828125,1775.699951171875,44,1774.800013950893,1845.5766723632812,1795.3411036433615,1770.800048828125,1779.5999755859375
2021-07-02,1782.5999755859375,1787.9000244140625,1778.300048828125,1778.699951171875,23,1774.8428606305804,1842.2700032552084,1793.6422865690383,1775.9000244140625,1762.800048828125
2021-07-06,1793.5,1809.800048828125,1786.699951171875,1786.699951171875,332,1777.4000069754463,1839.496671549479,1793.6233150264998,1782.5999755859375,1770.800048828125
2021-07-07,1801.5,1808.4000244140625,1797.199951171875,1798.699951171875,244,1780.9571533203125,1836.7266723632813,1794.6735396896333,1793.5,1775.9000244140625
2021-07-08,1799.5999755859375,1818.5,1797.0,1797.0,148,1783.8142961774554,1833.443339029948,1795.3303978091405,1801.5,1782.5999755859375
2021-07-09,1810.0,1810.0999755859373,1798.800048828125,1803.5999755859373,218,1790.5571463448662,1830.4000040690105,1797.2863447679217,1799.5999755859375,1793.5
2021-07-12,1805.5,1805.5,1799.5,1802.5999755859373,147,1795.5142822265625,1827.3933390299478,1798.3814987988656,1810.0,1801.5
2021-07-13,1809.4000244140625,1812.0,1800.5999755859375,1808.0999755859373,78,1800.2999965122767,1824.2900065104166,1799.8506355475586,1805.5,1799.5999755859375
2021-07-14,1824.300048828125,1829.0,1813.0999755859373,1813.0999755859373,707,1806.2571498325892,1821.6700073242187,1803.1105573183008,1809.4000244140625,1810.0
2021-07-15,1828.4000244140625,1833.0,1823.4000244140625,1831.5999755859373,99,1811.2428676060267,1819.033341471354,1806.4824862644025,1824.300048828125,1805.5
2021-07-16,1814.5,1831.4000244140625,1814.5,1830.0999755859373,78,1813.1000104631696,1817.1433430989584,1807.5514880958156,1828.4000244140625,1809.4000244140625
2021-07-19,1808.699951171875,1813.4000244140625,1803.300048828125,1803.300048828125,33,1814.4000069754463,1814.4400065104167,1807.704616505957,1814.5,1824.300048828125
2021-07-20,1810.9000244140625,1824.0,1810.9000244140625,1812.9000244140625,128,1814.5285818917412,1811.5766723632812,1808.1306708937045,1808.699951171875,1828.4000244140625
2021-07-21,1802.9000244140625,1807.0,1800.0,1807.0,135,1814.1571568080358,1808.600008138021,1807.4332513630857,1810.9000244140625,1814.5
2021-07-22,1805.0,1805.0,1793.5999755859375,1793.5999755859375,2,1813.5285818917412,1805.660009765625,1807.1088178480077,1802.9000244140625,1808.699951171875
2021-07-23,1801.4000244140625,1801.4000244140625,1800.0,1800.0,1,1810.2571498325892,1802.5666788736978,1806.3476453901483,1805.0,1810.9000244140625
2021-07-26,1798.699951171875,1802.5,1797.199951171875,1802.5,17,1806.0142822265625,1799.9433430989584,1805.327952827712,1801.4000244140625,1802.9000244140625
2021-07-27,1799.5,1803.699951171875,1799.5,1803.699951171875,1,1803.8714250837054,1797.7933430989583,1804.5508924506837,1798.699951171875,1805.0
2021-07-28,1799.5,1799.5,1799.5,1799.5,209783,1802.5571463448662,1795.960009765625,1803.877440123926,1799.5,1801.4000244140625
2021-07-29,1831.199951171875,1832.5999755859373,1806.0999755859373,1806.5999755859373,30496,1805.4571358816963,1795.0166748046875,1807.5204415969858,1799.5,1798.699951171875
2021-07-30,1812.5999755859373,1830.5,1808.9000244140625,1828.0,3100,1806.8428431919642,1796.3100056966146,1808.1977127955129,1831.199951171875,1799.5
2021-08-02,1818.0999755859373,1818.699951171875,1804.800048828125,1812.4000244140625,1334,1808.7142682756696,1797.9833374023438,1809.5180145009028,1812.5999755859373,1799.5
2021-08-03,1810.0999755859373,1813.5,1806.0,1812.300048828125,3341,1809.9571184430804,1798.926668294271,1809.5956093122409,1818.0999755859373,1831.199951171875
2021-08-04,1810.5,1831.300048828125,1806.300048828125,1809.300048828125,2860,1811.6428397042412,1800.0666666666666,1809.7161947372756,1810.0999755859373,1812.5999755859373
2021-08-05,1805.0999755859373,1813.699951171875,1796.0,1810.800048828125,588,1812.442836216518,1800.8266642252604,1809.1006988504305,1810.5,1818.0999755859373
2021-08-06,1760.0,1800.0999755859375,1758.4000244140625,1799.800048828125,859,1806.7999790736608,1800.3066650390624,1802.5539390037065,1805.0999755859373,1810.0999755859373
2021-08-09,1723.4000244140625,1753.800048828125,1692.5999755859375,1753.5,1621,1791.3999895368304,1798.5333333333333,1792.0000837250875,1760.0,1810.5
2021-08-10,1728.800048828125,1735.199951171875,1720.0999755859375,1728.5999755859375,1363,1779.4285714285713,1796.8400024414063,1783.5734124054925,1723.4000244140625,1805.0999755859373
2021-08-11,1750.4000244140625,1752.199951171875,1727.300048828125,1727.300048828125,542,1769.7571498325892,1796.426668294271,1779.1502940066352,1728.800048828125,1760.0
2021-08-12,1749.0,1752.4000244140625,1745.5,1749.699951171875,739,1761.0285818917412,1795.7,1775.1302548057506,1750.4000244140625,1723.4000244140625
2021-08-13,1775.199951171875,1777.300048828125,1757.4000244140625,1758.300048828125,436,1755.9857177734375,1795.6766642252603,1775.1395476545672,1749.0,1728.800048828125
2021-08-16,1786.9000244140625,1787.800048828125,1771.9000244140625,1776.9000244140625,219,1753.3857247488838,1795.819999186198,1776.7076112225,1775.199951171875,1750.4000244140625
2021-08-17,1785.0,1794.199951171875,1780.0,1787.699951171875,200,1756.9571533203125,1795.5366658528646,1777.8132630595,1786.9000244140625,1749.0
2021-08-18,1781.5999755859375,1791.5,1779.0,1787.800048828125,263,1765.2714320591517,1794.8733317057292,1778.3181580630253,1785.0,1775.199951171875
2021-08-19,1780.199951171875,1789.300048828125,1775.5,1780.0,245,1772.6142752511162,1794.2266642252605,1778.569063810872,1781.5999755859375,1786.9000244140625
2021-08-20,1781.0,1787.5,1778.199951171875,1784.0999755859375,235,1776.9857003348213,1793.2599975585938,1778.893188636089,1780.199951171875,1785.0
2021-08-23,1803.199951171875,1804.800048828125,1776.800048828125,1776.800048828125,32,1784.728550502232,1793.183329264323,1782.134090307527,1781.0,1781.5999755859375
2021-08-24,1805.5999755859373,1805.5999755859373,1801.0,1801.0,22,1789.0714111328125,1793.056660970052,1785.2628750113151,1803.199951171875,1780.199951171875
2021-08-25,1788.199951171875,1792.9000244140625,1784.0,1792.0,812,1789.257114955357,1791.8533243815104,1785.6544851660565,1805.5999755859373,1781.0
2021-08-26,1792.199951171875,1792.199951171875,1781.0,1787.4000244140625,61,1790.285679408482,1790.6466552734375,1786.5272139668323,1788.199951171875,1803.199951171875
2021-08-27,1816.5999755859373,1816.5999755859373,1803.0999755859373,1803.4000244140625,1219,1795.2856794084819,1790.7166544596355,1790.5369155160463,1792.199951171875,1805.5999755859373
2021-08-30,1809.0,1820.300048828125,1807.800048828125,1818.199951171875,684,1799.399972098214,1790.7266560872397,1792.998660113907,1816.5999755859373,1788.199951171875
2021-08-31,1815.0,1815.9000244140625,1801.0999755859375,1815.9000244140625,82,1804.2571149553569,1790.8633219401042,1795.9321720987193,1809.0,1792.199951171875
2021-09-01,1813.0999755859373,1815.9000244140625,1809.5,1813.5,114,1805.6714041573657,1791.2033203125,1798.2212125636818,1815.0,1816.5999755859373
2021-09-02,1808.699951171875,1813.9000244140625,1806.800048828125,1813.199951171875,26,1806.1142578125,1791.3266520182292,1799.6183777114409,1813.0999755859373,1809.0
2021-09-03,1830.9000244140625,1833.9000244140625,1818.9000244140625,1820.9000244140625,53,1812.2142682756696,1792.3099853515625,1803.7892639384572,1808.699951171875,1815.0
2021-09-07,1795.9000244140625,1825.699951171875,1792.699951171875,1825.699951171875,48,1812.7428501674108,1792.2166544596355,1802.7373653352047,1830.9000244140625,1813.0999755859373
2021-09-08,1790.699951171875,1790.699951171875,1781.699951171875,1781.699951171875,69,1809.0428466796875,1791.923319498698,1801.132376780094,1795.9000244140625,1808.699951171875
2021-09-09,1797.4000244140625,1798.699951171875,1787.9000244140625,1798.699951171875,49,1807.385707310268,1791.8533203125,1800.6347297979567,1790.699951171875,1830.9000244140625
2021-09-10,1789.5999755859375,1789.5999755859375,1789.5999755859375,1789.5999755859375,0,1803.7571323939733,1790.4666544596355,1799.1634292363542,1797.4000244140625,1795.9000244140625
2021-09-13,1792.0,1796.0,1784.0,1789.800048828125,533,1800.7428501674108,1789.7799886067708,1798.2083053381737,1789.5999755859375,1790.699951171875
2021-09-14,1804.699951171875,1806.199951171875,1783.0,1791.4000244140625,764,1800.171421595982,1789.333321126302,1799.0738581160006,1792.0,1797.4000244140625
2021-09-15,1792.4000244140625,1803.699951171875,1792.4000244140625,1803.699951171875,59,1794.671421595982,1788.7433227539063,1798.1840136224089,1804.699951171875,1789.5999755859375
2021-09-16,1754.5999755859375,1792.9000244140625,1743.9000244140625,1792.9000244140625,1645,1788.7714146205358,1786.879988606771,1792.3728085508794,1792.4000244140625,1792.0
2021-09-17,1749.4000244140625,1763.0,1749.4000244140625,1758.800048828125,581,1782.8714250837054,1785.0233235677083,1786.643103999304,1754.5999755859375,1804.699951171875
2021-09-20,1761.800048828125,1761.800048828125,1750.9000244140625,1751.800048828125,185,1777.7857142857142,1785.0833251953125,1783.330696643147,1749.4000244140625,1792.4000244140625
2021-09-21,1776.0,1776.0,1759.0,1762.199951171875,106,1775.8428606305804,1786.8366577148438,1782.3532704240606,1761.800048828125,1754.5999755859375
2021-09-22,1776.699951171875,1784.300048828125,1767.0,1776.699951171875,17,1773.6571393694196,1788.4333211263022,1781.5994945237692,1776.0,1749.4000244140625
2021-09-23,1747.699951171875,1766.800048828125,1738.199951171875,1766.800048828125,31,1765.5142822265625,1788.3433186848958,1777.0795554101833,1776.699951171875,1761.800048828125
2021-09-24,1749.699951171875,1749.699951171875,1745.0,1749.699951171875,76,1759.414271763393,1788.366650390625,1773.4289415117423,1747.699951171875,1776.0
2021-09-27,1750.0,1754.4000244140625,1747.5,1751.699951171875,808,1758.7571323939733,1787.5266520182292,1770.3050826435099,1749.699951171875,1776.699951171875
2021-09-28,1735.800048828125,1741.699951171875,1726.800048828125,1739.5999755859375,15748,1756.8142787388392,1785.8233194986979,1765.7044114681253,1750.0,1747.699951171875
2021-09-29,1721.5,1744.0999755859375,1721.4000244140625,1732.4000244140625,6634,1751.05712890625,1783.7066528320313,1759.8104899390419,1735.800048828125,1749.699951171875
2021-09-30,1755.300048828125,1760.300048828125,1724.5,1725.5,997,1748.0999930245537,1782.829988606771,1759.2090977909197,1721.5,1750.0
2021-10-01,1757.0,1762.5999755859375,1748.5,1754.300048828125,2220,1745.2857142857142,1782.0566569010416,1758.9145514187971,1755.300048828125,1735.800048828125
2021-10-04,1766.199951171875,1768.9000244140625,1749.5,1764.5,417,1747.9285714285713,1781.563321940104,1759.885938052541,1757.0,1721.5
2021-10-05,1759.5999755859375,1764.300048828125,1749.0,1764.300048828125,98,1749.3428606305804,1780.109989420573,1759.8478097236605,1766.199951171875,1755.300048828125
2021-10-06,1760.5,1762.9000244140625,1744.699951171875,1759.300048828125,56,1750.8428606305804,1778.6066569010416,1759.9347684271725,1759.5999755859375,1757.0
2021-10-07,1757.9000244140625,1762.4000244140625,1752.800048828125,1762.4000244140625,336,1754.0,1777.596659342448,1759.6634692254245,1760.5,1766.199951171875
2021-10-08,1756.300048828125,1780.0,1754.199951171875,1757.0,254,1758.971435546875,1776.3999959309897,1759.2150131724513,1757.9000244140625,1759.5999755859375
2021-10-11,1754.5999755859375,1757.800048828125,1752.199951171875,1756.5999755859375,128,1758.8714250837054,1774.3333292643229,1758.599674827583,1756.300048828125,1760.5
2021-10-12,1758.300048828125,1768.0,1749.800048828125,1751.9000244140625,139,1759.0571463448662,1772.643330891927,1758.5597246943219,1754.5999755859375,1757.9000244140625
2021-10-13,1793.699951171875,1794.5,1760.800048828125,1760.800048828125,150,1762.9857177734375,1771.933329264323,1763.2450882246621,1758.300048828125,1756.300048828125
2021-10-14,1796.699951171875,1799.9000244140625,1792.0,1792.199951171875,337,1768.2857142857142,1771.3866617838542,1767.7057366176239,1793.699951171875,1754.5999755859375
2021-10-15,1767.199951171875,1795.4000244140625,1766.5999755859375,1794.5,874,1769.2428501674108,1770.003328450521,1767.6382985581906,1796.699951171875,1758.300048828125
2021-10-18,1764.800048828125,1770.0999755859375,1759.5,1761.5999755859375,266,1770.2285679408483,1767.7999959309896,1767.2598652608485,1767.199951171875,1793.699951171875
2021-10-19,1769.699951171875,1785.0,1767.5,1777.5999755859375,51,1772.1428397042412,1766.92666015625,1767.5852100489856,1764.800048828125,1796.699951171875
2021-10-20,1784.0999755859375,1785.5999755859375,1774.0,1774.5999755859375,127,1776.3571254185267,1766.706660970052,1769.787178787246,1769.699951171875,1767.199951171875
2021-10-21,1781.199951171875,1785.699951171875,1781.0,1782.0,146,1779.6285400390625,1766.166658528646,1771.3088817718633,1784.0999755859375,1764.800048828125
2021-10-22,1795.5,1806.9000244140625,1784.0,1787.0999755859375,532,1779.8856898716517,1766.3633260091146,1774.5343642022817,1781.199951171875,1769.699951171875
2021-10-25,1806.0,1809.0,1794.0,1794.300048828125,140,1781.2142682756696,1766.8299926757813,1778.7297823086442,1795.5,1784.0999755859375
2021-10-26,1792.699951171875,1808.800048828125,1788.5999755859375,1808.800048828125,359,1784.8571254185267,1766.4299926757812,1780.5924714904083,1806.0,1781.199951171875
2021-10-27,1797.9000244140625,1798.0999755859375,1791.5,1791.5,543,1789.585693359375,1766.6133260091146,1782.9001452135622,1792.699951171875,1795.5
2021-10-28,1801.5999755859373,1807.300048828125,1795.5,1795.5,452,1794.1428397042412,1768.1799926757812,1785.3934559298789,1797.9000244140625,1806.0
2021-10-29,1783.0,1797.0,1774.5999755859375,1793.0999755859375,583,1793.9857003348213,1769.2999918619792,1785.0743284725618,1801.5999755859373,1792.699951171875
2021-11-01,1795.0999755859375,1795.0999755859375,1786.699951171875,1787.5,142,1795.9714181082588,1770.4099894205729,1786.4110814210119,1783.0,1797.9000244140625
2021-11-02,1788.699951171875,1795.5,1787.699951171875,1790.5,213,1794.9999825613838,1770.833321126302,1786.7162640544605,1795.0999755859375,1801.5999755859373
2021-11-03,1763.5999755859375,1768.0,1761.800048828125,1768.0,108,1788.942836216518,1770.3966552734375,1783.6340922586573,1788.699951171875,1783.0
2021-11-04,1793.0,1798.199951171875,1776.199951171875,1776.5999755859375,103,1788.9857003348213,1771.9066569010417,1784.882879957503,1763.5999755859375,1795.0999755859375
2021-11-05,1816.4000244140625,1817.0999755859373,1794.9000244140625,1794.9000244140625,239,1791.6285574776787,1774.1299926757813,1789.0851658850443,1793.0,1788.699951171875
2021-11-08,1827.4000244140625,1827.4000244140625,1816.9000244140625,1817.0,261,1795.3142787388392,1776.7099934895834,1794.1938136889135,1816.4000244140625,1763.5999755859375
2021-11-09,1830.199951171875,1832.699951171875,1820.699951171875,1826.0999755859373,170,1802.05712890625,1779.8566569010416,1798.9946320199751,1827.4000244140625,1793.0
2021-11-10,1847.5999755859373,1865.0,1824.9000244140625,1825.800048828125,795,1809.55712890625,1784.059989420573,1805.475344495437,1830.199951171875,1816.4000244140625
2021-11-11,1863.199951171875,1866.5,1853.9000244140625,1853.9000244140625,292,1820.199986049107,1787.6566528320313,1813.171958718962,1847.5999755859373,1827.4000244140625
2021-11-12,1867.9000244140625,1867.9000244140625,1847.5999755859373,1860.800048828125,210,1835.0999930245537,1791.3533203125,1820.4690341449755,1863.199951171875,1830.199951171875
2021-11-15,1866.0999755859373,1866.9000244140625,1864.5,1864.5,87,1845.5428466796875,1794.6833211263017,1826.5531596704373,1867.9000244140625,1847.5999755859373
2021-11-16,1853.5999755859373,1853.5999755859373,1853.5999755859373,1853.5999755859373,1,1850.8571254185267,1797.8166544596352,1830.159401792504,1866.0999755859373,1863.199951171875
2021-11-17,1869.699951171875,1869.699951171875,1862.5999755859373,1862.5999755859373,2,1856.8999720982142,1801.456652832031,1835.431475043087,1853.5999755859373,1867.9000244140625
2021-11-18,1861.0,1861.0,1861.0,1861.0,9,1861.2999790736608,1804.8933186848956,1838.8406117040086,1869.699951171875,1866.0999755859373
2021-11-19,1851.199951171875,1851.199951171875,1851.199951171875,1851.199951171875,21,1861.8142613002233,1808.0566487630206,1840.4885236330574,1861.0,1853.5999755859373
2021-11-22,1806.0,1841.5999755859373,1805.699951171875,1841.5999755859373,14,1853.6428397042412,1809.769982910156,1835.8900538153164,1851.199951171875,1869.699951171875
2021-11-23,1783.5,1795.5,1783.5,1795.5,264,1841.585693359375,1810.6099812825519,1828.9047133066076,1806.0,1861.0
2021-11-24,1784.0999755859375,1793.0,1781.4000244140625,1793.0,188,1829.8714076450892,1810.289982096354,1822.930748277185,1783.5,1851.199951171875
2021-11-26,1785.300048828125,1791.4000244140625,1785.300048828125,1791.0999755859375,186800,1820.1142752511162,1809.9099853515622,1817.9133216839773,1784.0999755859375,1806.0
2021-11-29,1782.300048828125,1798.9000244140625,1779.0999755859375,1791.699951171875,26926,1807.6285749162946,1810.413321940104,1813.164885303197,1785.300048828125,1783.5
2021-11-30,1773.5999755859375,1808.0999755859373,1768.699951171875,1783.9000244140625,4903,1795.142857142857,1810.706652832031,1807.8895640075625,1782.300048828125,1784.0999755859375
2021-12-01,1781.5999755859375,1790.5,1772.300048828125,1774.800048828125,1128,1785.2000034877233,1811.1033203124998,1804.3842855513458,1773.5999755859375,1785.300048828125
2021-12-02,1760.699951171875,1780.9000244140625,1760.5999755859375,1780.9000244140625,1557,1778.7285679408483,1810.3233194986976,1798.5597076340832,1781.5999755859375,1782.300048828125
2021-12-03,1782.0,1785.0999755859375,1766.5,1767.5,694,1778.5142822265625,1810.3499877929685,1796.3517466162054,1760.699951171875,1773.5999755859375
2021-12-06,1777.5,1783.0,1777.199951171875,1780.199951171875,381,1777.5714285714287,1809.7499877929686,1793.8381804007115,1782.0,1781.5999755859375
2021-12-07,1782.5999755859375,1786.0999755859375,1772.300048828125,1779.5,308,1777.1857038225446,1808.9699869791664,1792.339753092075,1777.5,1760.699951171875
2021-12-08,1783.4000244140625,1789.9000244140625,1779.0,1789.9000244140625,1383,1777.3428431919642,1808.6599894205726,1791.1477892683401,1782.5999755859375,1782.0
2021-12-09,1774.5999755859375,1783.5,1771.800048828125,1783.5,455,1777.4857003348213,1807.8833211263018,1788.9414141106865,1783.4000244140625,1777.5
2021-12-10,1782.9000244140625,1785.4000244140625,1769.0999755859375,1773.800048828125,545,1777.671421595982,1807.2599894205728,1788.13589548447,1774.5999755859375,1782.5999755859375
2021-12-13,1786.300048828125,1787.0999755859375,1783.800048828125,1784.4000244140625,206,1781.328578404018,1807.3699910481769,1787.8911159302907,1782.9000244140625,1783.4000244140625
2021-12-14,1770.4000244140625,1787.0,1769.0,1787.0,322,1779.6714390345983,1806.5466593424476,1785.5589703947937,1786.300048828125,1774.5999755859375
2021-12-15,1762.5999755859375,1778.699951171875,1753.9000244140625,1767.4000244140625,283,1777.5428641183037,1805.6766601562497,1782.4977710869462,1770.4000244140625,1782.9000244140625
2021-12-16,1796.5999755859375,1798.0999755859375,1781.0,1781.0,21,1779.5428641183037,1806.7766601562498,1784.3780650201452,1762.5999755859375,1786.300048828125
2021-12-17,1803.800048828125,1812.9000244140625,1803.800048828125,1804.0,654,1782.4571533203125,1807.136661783854,1786.9676628612092,1796.5999755859375,1770.4000244140625
2021-12-20,1793.699951171875,1799.800048828125,1792.0,1796.800048828125,226,1785.1857212611608,1806.379992675781,1787.8653013026312,1803.800048828125,1762.5999755859375
2021-12-21,1787.9000244140625,1796.5,1787.9000244140625,1791.4000244140625,575,1785.9000069754463,1805.0633260091142,1787.869931050822,1793.699951171875,1796.5999755859375
2021-12-22,1801.5999755859373,1805.199951171875,1785.5,1786.0,567,1788.0857107979912,1804.109993489583,1789.7006036555042,1787.9000244140625,1803.800048828125
2021-12-23,1811.199951171875,1811.199951171875,1800.800048828125,1806.0,193,1793.914271763393,1802.896659342448,1792.5671833243537,1801.5999755859373,1793.699951171875
2021-12-27,1808.0999755859373,1812.0999755859373,1807.0,1810.0,150,1800.414271763393,1801.0599934895833,1794.638222292565,1811.199951171875,1787.9000244140625
2021-12-28,1810.199951171875,1818.0,1805.5,1812.0,146,1802.3571254185267,1799.1366577148438,1796.713119476473,1808.0999755859373,1801.5999755859373
2021-12-29,1805.0999755859373,1805.0999755859373,1791.4000244140625,1803.199951171875,623,1802.542829241071,1797.1033243815104,1797.8313669577349,1810.199951171875,1811.199951171875
2021-12-30,1812.699951171875,1816.0,1796.0,1801.699951171875,306,1805.2571149553569,1795.739990234375,1799.8138448529535,1805.0999755859373,1808.0999755859373
2021-12-31,1827.5,1827.800048828125,1821.4000244140625,1825.0999755859373,80,1810.9142543247765,1794.3333251953125,1803.5053322058932,1812.699951171875,1810.199951171875
2022-01-03,1799.4000244140625,1830.0999755859373,1798.800048828125,1830.0999755859373,116,1810.5999755859373,1792.2799926757812,1802.957957833649,1827.5,1805.0999755859373
2022-01-04,1814.0,1815.300048828125,1800.0,1800.5,38,1810.9999825613836,1791.0399943033854,1804.4302301224961,1799.4000244140625,1812.699951171875
2022-01-05,1824.5999755859373,1824.5999755859373,1813.0999755859373,1813.0999755859373,8,1813.3571254185267,1791.6599934895833,1807.1195295176217,1814.0,1827.5
2022-01-06,1788.699951171875,1791.300048828125,1787.0999755859375,1787.0999755859375,30,1810.2856968470983,1791.8333251953125,1804.6635857381889,1824.5999755859373,1799.4000244140625
2022-01-07,1797.0,1797.0,1784.4000244140625,1791.800048828125,17,1809.1285574776787,1792.2633260091145,1803.6417743064303,1788.699951171875,1814.0
2022-01-10,1798.4000244140625,1798.699951171875,1790.4000244140625,1794.9000244140625,534,1807.0857107979912,1792.6999918619792,1802.9428743207814,1797.0,1824.5999755859373
2022-01-11,1818.5999755859373,1822.5,1803.0,1803.9000244140625,743,1805.8142787388392,1793.9099894205729,1805.0304878228021,1798.4000244140625,1788.699951171875
2022-01-12,1827.199951171875,1827.199951171875,1816.9000244140625,1819.0,1547,1809.7856968470983,1795.6966552734375,1807.9864162693452,1818.5999755859373,1797.0
2022-01-13,1821.199951171875,1823.0,1815.4000244140625,1819.800048828125,40,1810.8142613002233,1797.0166544596354,1809.7482209230159,1827.199951171875,1798.4000244140625
2022-01-14,1816.5,1822.0,1816.5,1821.5,816,1809.6571219308037,1798.8766560872396,1810.6484581332804,1821.199951171875,1818.5999755859373
2022-01-18,1812.300048828125,1820.0999755859373,1812.300048828125,1816.800048828125,900,1813.028564453125,1799.8866577148438,1810.8686702259265,1816.5,1827.199951171875
2022-01-19,1843.0999755859373,1843.0999755859373,1817.4000244140625,1817.4000244140625,4,1819.6142752511162,1802.0733235677083,1815.1661776072613,1812.300048828125,1821.199951171875
2022-01-20,1842.5,1843.0,1838.199951171875,1840.5999755859373,20,1825.914271763393,1804.0699910481771,1818.8106872596265,1843.0999755859373,1816.5
2022-01-21,1831.800048828125,1842.4000244140625,1828.9000244140625,1838.0,19,1827.7999965122767,1805.6833251953126,1820.5426021354263,1842.5,1812.300048828125
2022-01-24,1841.699951171875,1842.0999755859373,1837.9000244140625,1837.9000244140625,8,1829.8714250837054,1807.919991048177,1823.3635820069528,1831.800048828125,1843.0999755859373
2022-01-25,1852.699951171875,1852.699951171875,1842.0,1843.0,11,1834.3714250837054,1810.2466552734375,1827.2750978956092,1841.699951171875,1842.5
2022-01-26,1829.9000244140625,1829.9000244140625,1829.9000244140625,1829.9000244140625,55,1836.2857142857142,1811.6999877929688,1827.6250880980697,1852.699951171875,1831.800048828125
2022-01-27,1793.300048828125,1793.300048828125,1793.300048828125,1793.300048828125,196036,1833.5714285714287,1812.4633219401042,1823.0484161954105,1829.9000244140625,1841.699951171875
2022-01-28,1784.9000244140625,1798.4000244140625,1778.800048828125,1797.5,28521,1825.2571498325892,1813.2066569010417,1817.9619639578975,1793.300048828125,1852.699951171875
2022-01-31,1795.0,1798.5,1785.0999755859375,1788.5,1735,1818.471435546875,1813.1533243815104,1814.900368763511,1784.9000244140625,1829.9000244140625
2022-02-01,1800.300048828125,1806.0999755859373,1797.0999755859375,1797.199951171875,223,1813.971435546875,1813.0366577148438,1812.9536594387932,1795.0,1793.300048828125
2022-02-02,1809.199951171875,1810.0999755859373,1795.0999755859375,1797.800048828125,1690,1809.328578404018,1813.5533243815105,1812.4531650032043,1800.300048828125,1784.9000244140625
2022-02-03,1803.0,1808.0999755859373,1787.9000244140625,1805.800048828125,466,1802.2285853794642,1814.0566569010416,1811.1927430027772,1809.199951171875,1795.0
2022-02-04,1806.5999755859373,1813.699951171875,1792.5,1806.0,571,1798.9000069754463,1814.2233235677083,1810.5803740138654,1803.0,1800.300048828125
2022-02-07,1820.5999755859373,1821.300048828125,1809.0999755859373,1812.199951171875,601,1802.7999965122767,1814.5366577148438,1811.9163208901416,1806.5999755859373,1809.199951171875
2022-02-08,1826.5999755859373,1827.5999755859373,1815.0,1818.9000244140625,108,1808.7571323939733,1815.1533243815104,1813.8741415162476,1820.5999755859373,1803.0
2022-02-09,1835.199951171875,1835.199951171875,1825.300048828125,1825.4000244140625,683,1814.4999825613838,1815.9866577148437,1816.7175828036648,1826.5999755859373,1806.5999755859373
2022-02-10,1836.199951171875,1842.0999755859373,1820.800048828125,1833.300048828125,365,1819.6285400390625,1817.0233235677083,1819.3152319194262,1835.199951171875,1820.5999755859373
2022-02-11,1840.800048828125,1864.800048828125,1822.0,1822.0,181,1824.1428397042412,1817.9599934895834,1822.1798741739194,1836.199951171875,1826.5999755859373
2022-02-14,1868.0,1870.5999755859373,1854.5999755859373,1861.800048828125,79,1833.4285539899554,1819.3099934895833,1828.2892242840635,1840.800048828125,1835.199951171875
